Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Provincia,Región,Latitud (Decimal),Longitud (decimal),Latitud (Sexagesimal),Longitud (Sexagesimal),rango_baths,rango_dormitorios
179729500,5050,223823,laflorida,Casaenpasajecerrado,3,2,92.0,179.0,2.0,9141583,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
138801000,3900,172853,estacioncentral,MigueldeCervantes,3,1,77.0,171.0,1.0,9023136,Santiago,Metropolitana de Santiago,-33.4589,-70.6989, -33°27' 32'' , -70°41' 56'' ,1-5,1-5
960930000,27000,1196675,laflorida,Lientur,4,4,182.0,1600.0,5.0,3002413,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
925340000,26000,1152354,santiago,AvenidaRicardoLyon/DiegodeAlmagro,5,3,254.0,490.0,4.0,11083332,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
115000000,3231,143213,pedroaguirrecerda,Alhué3004,4,2,90.0,100.0,1.0,10090797,Santiago,Metropolitana de Santiago,-33.4661,-70.6336, -33°27' 58'' , -70°38' 1'' ,1-5,1-5
102641560,2884,127823,puentealto,Abtao,3,1,61.0,108.0,2.0,11066473,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
65500000,1840,81569,paine,ParqueNacionalAltosdeLircay,2,1,54.0,97.0,1.0,11029691,Maipo,Metropolitana de Santiago,-33.8119,-70.7228, -33°48' 43'' , -70°43' 22'' ,1-5,1-5
115000000,3231,143213,paine,LasAcacias112,3,1,60.0,1164.0,0.0,9464865,Maipo,Metropolitana de Santiago,-33.8119,-70.7228, -33°48' 43'' , -70°43' 22'' ,1-5,1-5
462670000,13000,576177,penalolen,AlvaroCasanova355,4,3,140.0,260.0,2.0,11011207,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
72000000,2023,89664,padrehurtado,VillaParquedelSol,3,2,65.0,90.0,1.0,9643153,Talagante,Metropolitana de Santiago,-33.5667,-70.8333, -33°34' 33'' ,"-70°47' 60""",1-5,1-5
140000000,3934,174346,puentealto,CalleCardenalFresno,3,3,92.0,172.0,4.0,7675587,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
160000000,4496,199253,recoleta,Av.Valdivieso640,6,3,,250.0,0.0,10971135,Santiago,Metropolitana de Santiago,-33.4058,-70.64, -33°24' 21'' ,"-70°38' 24""",1-5,6-10
252333100,7090,314238,sanbernardo,VolcánPomerape.,3,2,83.0,750.0,6.0,10957028,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
409285000,11500,509695,lareina,PríncipedeGales,5,4,150.0,250.0,2.0,10953746,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
115952220,3258,144399,sanbernardo,PasajeRemi,3,2,63.0,107.0,2.0,10730488,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
242012000,6800,301385,penalolen,AlbertoOrregoLuco,3,2,98.0,227.0,2.0,10916394,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
210000000,5901,261519,laflorida,Sinaí,4,2,153.0,173.0,2.0,6558925,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
206422000,5800,257064,buin,AltoSacramento,4,3,130.0,216.0,2.0,8631344,Maipo,Metropolitana de Santiago,-33.7278,-70.7389, -33°43' 40'' , -70°44' 20'' ,1-5,1-5
97000000,2725,120797,maipu,NemesioAntunez,3,3,79.0,106.0,2.0,7726360,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
295397000,8300,367867,lacisterna,Pintados180,5,2,150.0,330.0,3.0,10878080,Santiago,Metropolitana de Santiago,-33.5289,-70.6628, -33°31' 44'' , -70°39' 46'' ,1-5,1-5
75000000,2107,93400,melipilla,entretacnaconyungaymelipilla,3,1,43.0,198.0,2.0,8876766,Melipilla,Metropolitana de Santiago,-33.6889,-71.2078, -33°41' 20'' , -71°12' 28'' ,1-5,1-5
320310000,9000,398892,laflorida,¡Miraesto!¡Esespectacular!RojasMagallanes,4,4,177.0,259.0,3.0,4870914,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
125000000,3512,155666,macul,Montevideo,3,1,81.0,160.0,3.0,8174557,Santiago,Metropolitana de Santiago,-33.4869,-70.6039, -33°29' 13'' , -70°36' 14'' ,1-5,1-5
105000000,2950,130760,lareina,Cordillera,4,1,70.0,135.0,1.0,6128942,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
480465000,13500,598337,colina,PortalLosMaitenes,3,3,167.0,400.0,3.0,9531622,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
252689000,7100,314681,laflorida,EnriqueOlivaresconAlicahue,4,2,100.0,240.0,2.0,10697355,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
323869000,9100,403324,colina,CaminodelMimo,5,4,139.0,330.0,2.0,10686291,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
373695000,10500,465374,sanbernardo,Eyzaguirre1210,10,4,200.0,662.0,8.0,10680700,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,6-10
227000000,6378,282690,quilicura,ValleLoCampino,5,3,178.0,216.0,1.0,9742504,Santiago,Metropolitana de Santiago,-33.3608,-70.7289, -33°21' 39'' , -70°43' 44'' ,1-5,1-5
151257500,4250,188366,independencia,Gral.Saavedra1324,7,2,197.0,225.0,0.0,9555440,Santiago,Metropolitana de Santiago,-33.4128,-70.6658, -33°24' 46'' , -70°39' 57'' ,1-5,6-10
266925000,7500,332410,laflorida,CascadadelaPalomaSur,3,3,121.0,290.0,2.0,10656285,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
143000000,4018,178082,recoleta,DoctorSoterodelRío&Huasco,4,2,160.0,300.0,2.0,7755357,Santiago,Metropolitana de Santiago,-33.4058,-70.64, -33°24' 21'' ,"-70°38' 24""",1-5,1-5
75000000,2107,93400,puentealto,PedroNúñezFernández,2,1,56.0,80.0,2.0,9634508,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
69500000,1953,86550,buin,SanFélix129,2,1,54.0,82.0,1.0,9552084,Maipo,Metropolitana de Santiago,-33.7278,-70.7389, -33°43' 40'' , -70°44' 20'' ,1-5,1-5
140000000,3934,174346,puentealto,SanExpedito,3,2,90.0,110.0,1.0,10199601,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
907545000,25500,1130193,lobarnechea,LasPataguas,5,6,320.0,1040.0,6.0,10572453,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",6-10,1-5
75000000,2107,93400,padrehurtado,Villacentenario,2,1,60.0,90.0,1.0,10371383,Talagante,Metropolitana de Santiago,-33.5667,-70.8333, -33°34' 33'' ,"-70°47' 60""",1-5,1-5
120000000,3372,149440,penaflor,DonVicente,3,3,130.0,150.0,2.0,10371607,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
64500000,1812,80324,puentealto,SargentoMenadier,5,2,130.0,115.0,2.0,10563302,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
409534130,11507,510005,maipu,ManuelRodríguez,5,2,,700.0,8.0,5964993,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
79000000,2220,98381,estacioncentral,Anay,3,2,80.0,160.0,1.0,8723620,Santiago,Metropolitana de Santiago,-33.4589,-70.6989, -33°27' 32'' , -70°41' 56'' ,1-5,1-5
205000000,5760,255293,santiago,Cuevas/Maule,7,3,161.0,185.0,0.0,8677192,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,6-10
240000000,6743,298879,santiago,Carmen/Barretos,5,3,190.0,250.0,1.0,8677225,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
88000000,2473,109589,pudahuel,LosTricahues,3,2,65.0,90.0,2.0,6431360,Santiago,Metropolitana de Santiago,-33.4333,-70.7167,"-33°26' 0""","-70°43' 0""",1-5,1-5
74000000,2079,92154,maipu,BanderaChilena,4,2,50.0,69.0,1.0,9674826,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
130000000,3653,161893,elbosque,FedericoGana,5,3,,97.0,3.0,10350195,Santiago,Metropolitana de Santiago,-33.5669,-70.675, -33°34' 1'' ,"-70°40' 30""",1-5,1-5
448434000,12600,558448,lareina,SectorBlestGanaL3CastilloVelasco,3,2,228.0,451.0,3.0,9153550,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
240232500,6750,299169,buin,AltoSacramento,4,3,119.0,220.0,2.0,9140364,Maipo,Metropolitana de Santiago,-33.7278,-70.7389, -33°43' 40'' , -70°44' 20'' ,1-5,1-5
227776000,6400,283656,lascondes,MartíndeZamora/lareconquista,2,1,60.0,80.0,0.0,10327869,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
130000000,3653,161893,lampa,LosHalcones,3,1,85.0,180.0,3.0,10284765,Chacabuco,Metropolitana de Santiago,-33.2858,-70.8778, -33°17' 9'' , -70°52' 40'' ,1-5,1-5
185000000,5198,230386,sanramon,EstadioMunicipalSanRamón,3,2,,214.0,1.0,10257751,Santiago,Metropolitana de Santiago,-33.5428,-70.6439,"-33°31' 60""","-70°38' 30""",1-5,1-5
273000000,7671,339975,penalolen,LosJardineros,4,2,250.0,500.0,4.0,7742050,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
180000000,5058,224159,loprado,LosPlátanosxxx6,8,8,139.0,282.0,3.0,7844718,Santiago,Metropolitana de Santiago,-33.445,-70.7258,"-33°26' 42""", -70°43' 33'' ,6-10,6-10
286499500,8050,356786,penalolen,ElOlivillo5956,5,3,131.0,241.0,1.0,5311878,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
120000000,3372,149440,maipu,CerroBlanco,2,2,75.0,149.0,1.0,10084070,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
120000000,3372,149440,maipu,CerroBarón,4,2,82.0,104.0,1.0,10081031,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
120000000,3372,149440,puentealto,AvenidaLasNievesOriente,3,3,84.0,120.0,1.0,10080601,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
854160000,24000,1063711,lascondes,RicardoCox,7,5,,800.0,4.0,10074591,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,6-10
743831000,20900,926315,lobarnechea,CaminodelYunque,4,3,225.0,700.0,2.0,7086037,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
151257500,4250,188366,sanbernardo,PasajeTurinPoniente,4,2,85.0,155.0,2.0,8657276,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
117589360,3304,146438,puentealto,PasajeIslaNavarino,3,2,102.0,86.0,1.0,9728294,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
355900000,10000,443213,laflorida,LasChilcasNorte,3,2,140.0,1000.0,4.0,8574336,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
622825000,17500,775623,penalolen,Elembalse,4,3,200.0,2000.0,0.0,8574183,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
60000000,1686,74720,puentealto,VillaDuraznal,3,1,,,1.0,9809866,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
46000000,1292,57285,lagranja,SantoTomás,3,1,,,0.0,9809816,Santiago,Metropolitana de Santiago,-33.5833,-70.5833,"-33°31' 60""","-70°37' 30""",1-5,1-5
125000000,3512,155666,puentealto,LaPrimavera,3,2,,,2.0,9809787,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
125000000,3512,155666,puentealto,AvenidaMéxico,3,2,,154.0,2.0,7970355,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
176900000,4970,220299,nunoa,Zañartu2740,4,2,100.0,124.0,1.0,9767097,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
960752050,26995,1196453,lobarnechea,CaminodeLosCastores,6,6,350.0,1000.0,7.0,7923562,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",6-10,6-10
178270310,5009,222005,puentealto,Canaldelaluz,3,3,99.0,157.0,2.0,6175452,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
130000000,3653,161893,puentealto,Aguavivanorte,3,1,75.0,102.0,1.0,7809524,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
140000000,3934,174346,puentealto,Cabrero,4,1,74.0,162.0,2.0,8107890,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
122000000,3428,151930,maipu,Losmoais,3,1,91.0,138.0,1.0,9302068,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
247350500,6950,308033,buin,CamiloBerriosQuintanilla,3,3,112.0,240.0,2.0,7970036,Maipo,Metropolitana de Santiago,-33.7278,-70.7389, -33°43' 40'' , -70°44' 20'' ,1-5,1-5
432418500,12150,538504,lareina,CarlosSilvaVildósola,5,4,140.0,220.0,2.0,6133981,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
203000000,5704,252802,puentealto,Independencia381,4,3,113.0,178.0,2.0,8189896,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
274043000,7700,341274,puentealto,Lamontura,4,3,122.0,374.0,2.0,6943932,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
93000000,2613,115816,puentealto,PasajelaCañadaOriente,2,2,49.0,80.0,1.0,8548548,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
569440000,16000,709141,vitacura,Géminisii,3,2,140.0,310.0,2.0,5893319,Santiago,Metropolitana de Santiago,-33.4,-70.6,"-33°24' 0""","-70°36' 0""",1-5,1-5
208201500,5850,259280,quilicura,EduardoMaira,3,2,145.0,247.0,4.0,8176688,Santiago,Metropolitana de Santiago,-33.3608,-70.7289, -33°21' 39'' , -70°43' 44'' ,1-5,1-5
164000000,4608,204234,puentealto,Sanmaximo,3,2,89.0,181.0,3.0,8448868,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
675000000,18966,840598,lareina,JoséZapiola8774,4,3,150.0,210.0,2.0,2272898,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
480465000,13500,598337,penalolen,AlvaroCasanova355,5,4,220.0,340.0,2.0,7891532,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
170000000,4777,211706,santiago,Ñuble49,2,1,85.0,100.0,0.0,6682214,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
76000000,2135,94645,puentealto,PasajeQuechua02338,3,2,90.0,110.0,3.0,6682359,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
249130000,7000,310249,pudahuel,VuelodeCodornizNorte,4,3,137.0,225.0,1.0,6355152,Santiago,Metropolitana de Santiago,-33.4333,-70.7167,"-33°26' 0""","-70°43' 0""",1-5,1-5
360000000,10115,448319,lacisterna,Esmeralda&AvenidaFernandezAlbano,4,3,270.0,480.0,4.0,7064113,Santiago,Metropolitana de Santiago,-33.5289,-70.6628, -33°31' 44'' , -70°39' 46'' ,1-5,1-5
160000000,4496,199253,lacisterna,brisas000,3,1,150.0,331.0,4.0,7063582,Santiago,Metropolitana de Santiago,-33.5289,-70.6628, -33°31' 44'' , -70°39' 46'' ,1-5,1-5
266925000,7500,332410,pudahuel,AvenidaPedrodeAretxabala,4,3,129.0,228.0,2.0,6945383,Santiago,Metropolitana de Santiago,-33.4333,-70.7167,"-33°26' 0""","-70°43' 0""",1-5,1-5
1299035000,36500,1617727,lobarnechea,ContralmiranteFernándezVial/ElTranque,6,5,344.0,702.0,5.0,12341490,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,6-10
85000000,2388,105853,colina,LasAraucarias,2,1,52.0,91.0,0.0,12341157,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
366577000,10300,456509,colina,Santaelenalosnogalesii,3,3,135.0,135.0,2.0,12341129,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
444875000,12500,554016,colina,Colina,6,4,170.0,610.0,3.0,12339449,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,6-10
87000000,2445,108344,padrehurtado,valledelaconcagua,3,1,65.0,90.0,2.0,12337901,Talagante,Metropolitana de Santiago,-33.5667,-70.8333, -33°34' 33'' ,"-70°47' 60""",1-5,1-5
462670000,13000,576177,maipu,libertad377,5,6,217.0,596.0,5.0,12337835,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",6-10,1-5
88000000,2473,109589,puentealto,eyzaguirre,4,2,80.0,100.0,1.0,12337819,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
160155000,4500,199446,padrehurtado,rodolfojaramillo2718,3,3,84.0,169.0,2.0,12337777,Talagante,Metropolitana de Santiago,-33.5667,-70.8333, -33°34' 33'' ,"-70°47' 60""",1-5,1-5
77000000,2164,95890,maipu,Olimpo,3,2,55.0,93.0,4.0,12337693,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
165493500,4650,206094,maipu,elhelechosur18535,3,1,89.0,200.0,3.0,12337577,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
270484000,7600,336842,maipu,alcaldejoseluisinfantelarrain,3,3,155.0,233.0,4.0,12337535,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
125000000,3512,155666,pudahuel,ElRaulí8575,3,2,90.0,98.0,1.0,12336409,Santiago,Metropolitana de Santiago,-33.4333,-70.7167,"-33°26' 0""","-70°43' 0""",1-5,1-5
150189800,4220,187036,puentealto,Alcántara,4,3,90.0,200.0,2.0,7741272,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
473347000,13300,589473,lascondes,Puntadeleste//LasCondes,4,2,110.0,258.0,2.0,12335775,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
199837850,5615,248864,puentealto,CiudaddelEste,5,3,178.0,264.0,1.0,12335701,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
155000000,4355,193026,nunoa,MAP-Sevendecasaesquinaparaproyectoocomercioenñuñoa,3,1,40.0,198.0,2.0,12335402,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
126807170,3563,157917,puentealto,Map-SevendeBellaCasa4H,4,3,80.0,105.0,3.0,12335381,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
266925000,7500,332410,huechuraba,MAP-SeVendeHermosaCasa3D,3,3,107.0,180.0,2.0,12335308,Santiago,Metropolitana de Santiago,-33.3678,-70.6339, -33°22' 4'' , -70°38' 2'' ,1-5,1-5
220000000,6182,273973,conchali,MAP-SevendeHermosayampliacasa5H,5,2,182.0,250.0,4.0,12335276,Santiago,Metropolitana de Santiago,-33.38,-70.675,"-33°22' 48""","-70°40' 30""",1-5,1-5
151257500,4250,188366,laflorida,Sevendeterrenourbanizadode450m2,6,3,450.0,450.0,0.0,12334556,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,6-10
80077500,2250,99723,puentealto,SanHugo/NemesioVicuña,3,1,62.0,74.0,0.0,12334482,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
201083500,5650,250415,puentealto,av.canaldelaluz3640,3,3,99.0,300.0,3.0,12333894,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
496480500,13950,618282,laflorida,Venezuela,7,4,206.0,1000.0,6.0,12333790,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,6-10
286499500,8050,356786,santiago,Antupiren,4,2,119.0,182.0,2.0,12332975,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
78120050,2195,97285,loespejo,Av.PadreAlbertoHurtado7404,3,1,74.0,160.0,4.0,10538738,Santiago,Metropolitana de Santiago,-33.5219,-70.6869, -33°31' 19'' , -70°41' 13'' ,1-5,1-5
130000000,3653,161893,maipu,EduardoFreiCercanoAlfredoSilvaCarvallo,4,2,84.0,90.0,2.0,6529581,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
56000000,1573,69738,lagranja,IslaHumos8654,3,1,53.0,63.0,0.0,10633012,Santiago,Metropolitana de Santiago,-33.5833,-70.5833,"-33°31' 60""","-70°37' 30""",1-5,1-5
110329000,3100,137396,puentealto,Lomasdelviento,3,1,56.0,90.0,1.0,12330886,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
1352064100,37990,1683766,lareina,Plazachileperu,6,3,295.0,1150.0,0.0,5351609,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,6-10
925340000,26000,1152354,nunoa,Hernancortes//pedrodevaldivia,11,4,567.0,702.0,1269.0,9275128,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,11-15
115000000,3231,143213,maipu,CalleEleodoroRodriguezMatte,3,2,62.0,100.0,1.0,12330013,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
150000000,4215,186800,laflorida,BosqueChileno2478,3,2,65.0,105.0,1.0,12329293,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
551645000,15500,686980,lascondes,ManquehueSur/AlonsodeCamargo,4,3,200.0,500.0,3.0,12327338,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
284720000,8000,354570,lareina,Paulajaraquemada,3,1,88.0,275.0,0.0,12327234,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
745000000,20933,927771,lascondes,LaForestaOriente/FranciscoBulnesCorrea,6,5,180.0,542.0,2.0,12327057,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,6-10
1031398200,28980,1284431,lobarnechea,CaminoLosRefugios/CondominioLosQuillayes,7,5,300.0,5600.0,10.0,12326927,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,6-10
391490000,11000,487534,lascondes,JumboBilbao,3,2,122.0,226.0,2.0,12326876,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
261586500,7350,325762,providencia,ManuelMontt-EliodoroYañez,3,1,91.0,91.0,0.0,12326791,Santiago,Metropolitana de Santiago,-33.435,-70.6158,"-33°26' 6""", -70°36' 57'' ,1-5,1-5
319954100,8990,398448,lareina,MetroPrincipedeGales,4,2,119.0,165.0,1.0,12325852,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
1204721500,33850,1500276,lobarnechea,CerroPandeAzucar/ManquehueOriente,6,7,520.0,832.0,0.0,12325737,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",6-10,6-10
632790200,17780,788033,providencia,EliecerParadayhernandodeaguirre,4,3,281.0,500.0,4.0,12325630,Santiago,Metropolitana de Santiago,-33.435,-70.6158,"-33°26' 6""", -70°36' 57'' ,1-5,1-5
